Alloy,No,S_Phase,Phase,a (�),delta,Tm (K),D_Tm (K),Hmix (kJ/mol),?Hmix (kJ/mol),Sid (kJ/mol),Elec_nega,D_elec_nega,VEC,d_VEC,BulkModulus (GPa),D_Bulk (GPa),Ag,Al,As,Au,B,Ba,Be,Bi,Br,C,Ca,Cd,Ce,Cl,Co,Cr,Cs,Cu,Dy,Er,Eu,F,Fe,Ga,Gd,Ge,H,Hf,Hg,Ho,I,In,Ir,K,La,Li,Lu,Mg,Mn,Mo,N,Na,Nb,Nd,Ne,Ni,Ns,O,Os,P,Pb,Pd,Pr,Pt,Rb,Re,Rh,Ru,S,Sb,Sc,Se,Si,Sm,Sn,Sr,Ta,Tb,Te,Ti,Tl,Tm,V,W,Y,Yb,Zn,Zr
CrCuFeMnNi,5,SS,FCC+BCC,1.2728,0.03197742,1719.154,279.8403096,2.72,4.235582605,1.609437912,1.77,0.141844986,8.4,1.854723699,154,21.54065923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CrCuFeMoNi,5,SS,FCC,1.2928,0.061612582,1994.554,521.0051973,4.64,5.452250911,1.609437912,1.892,0.161170717,8.2,2.039607805,176,30.06659276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CrCuFeNiZr,5,SS,BCC,1.3234,0.106086283,1840.954,298.151043,-14.4,11.9391792,1.609437912,1.726,0.217310837,7.8,2.561249695,130,66.33249581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CrFeNiV0.5W,5,IM,IM,1.280222222,0.040091757,2334.555556,749.5481767,-5.135802469,3.11864174,1.58109375,1.905555556,0.262683211,7.222222222,1.749779528,200,59.25462945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0
CrHfNbTiZr,5,SS+IM,BCC+IM,1.4642,0.086265386,2301,289.0660824,-4,3.57211422,1.609437912,1.486,0.144996552,4.6,0.8,110,60.33241252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CrMnFe1.5Ni0.5Al0.5 ,5,SS+IM,BCC+IM,1.288777778,0.051632523,1721.385556,357.0747141,-7.259259259,4.343833393,1.522955068,1.714444444,0.128764308,7,1.825741858,147.3333333,32.50982757,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CrMnFe1.5Ni0.5Al1.2,5,SS,BCC,1.308057692,0.060300355,1615.32,427.3866779,-11.28698225,5.259655724,1.556272099,1.700384615,0.124976329,6.461538462,2.179110073,137.7307692,38.82510854,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CrNbTaTiZr,5,IM,IM,1.4346,0.078622009,2457.8,496.1775489,-3.68,3.389064768,1.609437912,1.526,0.112,4.8,0.748331477,128,70.25667228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
CrNbTiVZr,5,SS+IM,BCC+IM,1.4118,0.08678228,2236.4,271.5986745,-4.64,3.054020301,1.609437912,1.552,0.117881296,4.8,0.748331477,120,63.56099433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
CuFeHfTiZr,5,SS,AM,1.4324,0.104324491,1948.754,377.081055,-15.84,8.475225071,1.609437912,1.58,0.247951608,6.2,2.856571371,106,57.48043145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CuFeMnNiPt,5,IM,IM,1.3004,0.044772633,1691.434,236.2940757,-7.52,7.070004243,1.609437912,1.894,0.233117996,9.2,1.469693846,168,37.62977544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CuNbNiTiZr,5,AM,AM,1.4036,0.09258017,1980.954,461.9512144,-21.28,12.72619975,1.609437912,1.656,0.222225111,6.8,3.059411708,120,64.80740698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CuNiCoFeMn,5,SS,FCC,1.2732,0.031789341,1636.754,171.8203075,1.76,3.595864291,1.609437912,1.814,0.134848063,9,1.414213562,158,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CuNi2FeCrAl0.4,5,SS,FCC,1.265333333,0.03859423,1699.658889,332.3421488,-1.700960219,5.609742251,1.497551163,1.824814815,0.110398952,8.555555556,2.330686329,159.3333333,27.62178421,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CuNi2FeCrAl0.9,5,SS,FCC+BCC,1.279457627,0.051473308,1634.727627,382.9158738,-5.216891698,6.379553125,1.556059148,1.806610169,0.121384809,8.084745763,2.713982224,152.2711864,35.17020624,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CuNi2FeCrAl1.5,5,SS,FCC+BCC,1.293538462,0.059313193,1569.996154,417.484451,-8.047337278,6.771829357,1.56495725,1.788461538,0.128891496,7.615384615,2.975243016,145.2307692,40.12701727,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CuNi2FeMn2Cr,5,SS,FCC,1.28,0.035676948,1691.824286,246.8268557,-0.489795918,3.903636582,1.549826046,1.758571429,0.154774358,8.428571429,1.761261144,152.8571429,24.32769481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cu47Ti33Zr11Ni8Si,5,AM,AM,1.37066,0.087681274,1667.8719,305.6079358,-16.8852,8.332451119,1.211629515,1.7193,0.214155341,7.77,3.420102338,117.5,45.72471979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33,0,0,0,0,0,0,0,11
FeCoNiCrTi,5,SS+IM,FCC+BCC+Co2Ti,1.2898,0.066805618,1885.6,163.6906839,-16.32,8.371723837,1.609437912,1.764,0.141506184,7.4,2.154065923,160,26.07680962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FeCoNiCuAl,5,SS,FCC+BCC,1.2896,0.056094722,1519.648,334.5995799,-5.28,6.70314553,1.609437912,1.826,0.111462998,8.2,2.785677655,149.2,39.4279089,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FeCoNiMnV,5,SS+IM,FCC+IM,1.2808,0.034408139,1801.8,215.3893219,-8.96,4.304862367,1.609437912,1.76,0.143387587,7.8,1.720465053,162,22.27105745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FeCrMnNiCo,5,SS,FCC,1.2674,0.032694636,1801.2,214.3281596,-4.16,2.197598689,1.609437912,1.766,0.138361844,8,1.414213562,162,22.27105745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FeNi2CrCuAl,5,SS,FCC+BCC,1.282,0.053170061,1623.04,390.17978,-5.777777778,6.473169273,1.560710409,1.803333333,0.122972445,8,2.768874621,151,36.21693895,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FeNi2CrCuAl0.2,5,SS,FCC,1.258923077,0.029369486,1729.127692,302.0800404,0.118343195,5.051329363,1.443965014,1.833076923,0.103988506,8.769230769,2.099591394,162.5384615,22.69230769,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FeNi2CrCuAl0.6,5,SS,FCC,1.271285714,0.044886672,1672.295,355.98278,-3.265306122,5.994159081,1.52994535,1.817142857,0.115506869,8.357142857,2.510183342,156.3571429,31.22294747,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FeNi2CrCuAl0.8,5,SS,SS,1.276827586,0.049557717,1646.818276,374.8702879,-4.613555291,6.27048773,1.549620069,1.81,0.119625854,8.172413793,2.653156422,153.5862069,34.00356699,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FeNiCrMnTi,5,SS+IM,FCC+BCC+IM,1.3096,0.065935799,1835.8,220.0630819,-13.28,7.233544083,1.609437912,1.698,0.148781719,7,2,148,27.85677655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Fe73.5Si13.5B9Nb3Cu,5,SS,BCC,1.19994,0.09928297,1866.3177,231.4551283,-24.0699,5.673844957,0.864593724,1.85215,0.075999194,6.95,1.9150718,165.11,30.15008955,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,73.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fe81Si2B13Nb3Cu1,5,SS,BCC,1.19442,0.115202247,1902.0977,241.1270482,-15.4872,5.619381257,0.665401642,1.8525,0.083431109,7.21,1.818213409,175.32,21.39573789,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GdHoLaTbY,5,SS,HCP,1.8058,0.021582588,1588,211.4483388,0,0,1.609437912,1.19,0.0464758,8,4.195235393,37.14,4.685979087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
GdTbDyTmLu,5,SS,HCP,1.7662,0.014212993,1727.4,126.064428,0,0,1.609437912,1.228,0.027856777,10.2,3.969886648,42.14,3.815547143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Hf0.5Mo0.5NbTiZr,5,SS+IM,BCC+IM,1.502,0.048663387,2380,365.4418558,-0.25,2.177880636,1.559581156,1.55,0.258988417,4.5,0.707106781,112.5,75.62241731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
HfMoNbTiZr,5,SS,BCC,1.5044,0.047545797,2444.2,361.8421755,-1.6,2.311709324,1.609437912,1.586,0.309554519,4.6,0.8,124,76.31513611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
HfMoNbZrTi,5,SS,BCC,1.5044,0.047545797,2444.2,361.8421755,-1.6,2.311709324,1.609437912,1.586,0.309554519,4.6,0.8,124,76.31513611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
HfMoTaTiZr,5,SS,BCC,1.5046,0.047399894,2552.2,493.5975689,-1.92,2.027648885,1.609437912,1.566,0.311229819,4.6,0.8,130,80.74651695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
HfNbSi0.5TiV,5,SS+IM,BCC+IM,1.413666667,0.090151454,2271.888889,356.4748532,-24.19753086,18.11795227,1.58109375,1.56,0.171464282,4.444444444,0.496903995,133.3333333,28.67441756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Hf0.5Nb0.5Ta0.5Ti1.5Zr,5,SS,BCC,1.503625,0.047883053,2328.125,456.1412713,1.875,0.983258295,1.494175138,1.46,0.11169154,4.25,0.433012702,101.25,66.41488914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1.5,0,0,0,0,0,0,0,1
HfNbTaTiZr,5,SS,BCC,1.5004,0.049944175,2523,476.4149452,2.72,1.208370804,1.609437912,1.454,0.118253964,4.4,0.489897949,118,68.5273668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
HfNbTiVZr,5,SS+IM,BCC+IM,1.4776,0.070673524,2301.6,288.8173125,0.16,1.561230284,1.609437912,1.48,0.138130373,4.4,0.489897949,110,60.33241252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
HoDyYGdTb,5,SS,HCP,1.7848,0.008091442,1685.4,75.57406963,0,0,1.609437912,1.214,0.012,9.8,3.544009029,39.74,1.212600511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
La55Al25Ni5Cu10Co5,5,AM,AM,1.6441,0.16166711,1200.0945,224.3792294,-32.31,7.956107151,1.205215677,1.387,0.331483031,4.45,2.923610781,66.4,51.6356466,0,25,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mg65Cu15Ag5Pd5Gd10,5,AM,AM,1.5612,0.091976513,1115.2645,284.6634791,-13.24,8.15576802,1.09440863,1.463,0.298062074,5,4.098780306,68.05,43.47237629,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MnCrFe1.5Ni0.5Al0.3,5,SS,FCC+BCC,1.282116279,0.047027487,1758.032791,321.2705198,-5.505678745,3.755528221,1.481770318,1.719302326,0.129693652,7.186046512,1.646077988,150.6511628,29.29789557,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MoNbTaVW,5,SS,BCC,1.3984,0.035573336,2962.8,510.100147,-4.64,2.219693673,1.609437912,1.85,0.343394817,5.4,0.489897949,214,53.88877434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
Mo0.3NbTiVZr,5,SS,BCC,1.452325581,0.067990362,2295.534884,334.5017363,-1.254732288,1.863086059,1.542613125,1.569302326,0.197323903,4.604651163,0.615291003,118.372093,71.88266384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
Mo0.5NbTiVZr,5,SS,BCC,1.452222222,0.066467843,2322.222222,349.6155914,-1.777777778,1.966182622,1.58109375,1.595555556,0.228089218,4.666666667,0.666666667,123.3333333,73.93691004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
Mo0.7NbTiVZr,5,SS,BCC,1.45212766,0.065043229,2346.638298,361.1689312,-2.209144409,2.036823566,1.600684309,1.619574468,0.250581939,4.723404255,0.705664849,127.8723404,75.48245309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
Mo1.3NbTiVZr,5,SS,BCC,1.451886792,0.061262908,2408.830189,382.0652782,-3.104307583,2.134524522,1.603353322,1.680754717,0.291553089,4.867924528,0.777944458,139.4339623,78.10044559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
Mo1.5NbTiVZr,5,SS,BCC,1.451818182,0.060142056,2426.545455,385.982186,-3.305785124,2.142442626,1.594166699,1.698181818,0.299933877,4.909090909,0.792527081,142.7272727,78.51935593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
Mo1.7NbTiVZr,5,SS,BCC,1.451754386,0.059080556,2443.017544,388.8654885,-3.471837488,2.142041011,1.582208626,1.714385965,0.306634347,4.947368421,0.803960648,145.7894737,78.78345557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
Mo2NbTiVZr,5,SS,BCC,1.451666667,0.057588685,2465.666667,391.6659574,-3.666666667,2.129307544,1.560710409,1.736666667,0.314253967,5,0.816496581,150,78.95146188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
MoNbTiV0.25Zr,5,SS,BCC,1.476,0.052592518,2414.294118,395.291369,-2.602076125,2.347013854,1.52846571,1.655882353,0.297856239,4.764705882,0.8065476,129.4117647,82.78040321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25,0,0,0,0,1
MoNbTiV0.50Zr,5,SS,BCC,1.467111111,0.057167353,2401.444444,387.7903532,-2.666666667,2.259562821,1.58109375,1.654444444,0.289524941,4.777777778,0.785674201,131.1111111,80.75263249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,0,1
